0,71261,0,0,60.075996,82.57,248.007392,2.54093,3571.1416404247284,1,4,4,4,1,4,4,5,5,3,3,5,5,5,3,3,3,2,2,1,1,True,False,False,True,False,True,True
1,71261,1,0,64.284,86.014,471.233072,5.043038,2078.121119737625,4,6,4,6,4,6,4,5,3,3,5,5,3,5,1,1,2,2,3,4,2,True,False,False,True,False,False,False
2,71261,2,0,63.811996,85.642,559.954448,5.924652,2762.5895199775696,4,6,6,6,4,1,6,5,5,5,5,3,5,3,3,1,2,1,2,2,3,False,True,True,False,True,False,True
3,71261,3,0,63.843998,85.704,388.503888,7.200872,1785.706574678421,1,6,1,1,4,4,6,3,3,5,3,3,5,3,1,2,1,2,3,4,3,False,False,True,True,False,True,True
4,71261,4,0,60.455997,83.158,238.189976,5.037182,1769.2027654647827,1,1,1,1,4,4,6,5,3,5,3,3,5,3,3,3,1,2,1,3,2,True,True,False,True,True,True,True
5,71261,5,0,61.185997,83.766,344.695064,2.980218,1970.778203010559,4,4,4,1,4,4,1,3,3,5,3,5,5,5,1,3,2,2,3,3,1,True,False,True,True,True,False,False
6,71261,6,0,56.084,79.512,318.682592,2.342028,2171.0984110832214,6,1,4,6,1,1,4,3,3,5,3,3,3,3,2,2,1,1,2,4,1,True,False,True,True,True,False,False
7,71261,7,0,64.432,86.252,358.070368,3.78588,1825.072599887848,1,4,6,6,6,6,6,5,5,5,3,5,5,3,3,1,3,2,3,2,1,False,True,False,False,False,True,False
8,71261,8,0,64.479996,86.147995,439.84992,6.770986,1966.335745096207,1,4,4,4,6,6,6,5,5,3,3,3,5,5,2,3,1,3,2,2,3,False,True,False,True,False,False,True
9,71261,9,0,62.748,84.664,332.017488,4.625006,1783.6473488807678,1,6,4,4,4,1,6,5,3,3,5,3,5,5,2,2,1,3,3,4,2,False,False,True,False,False,False,True
10,71261,11,0,58.934,81.826,239.045792,3.62107,1770.491070508957,1,6,4,4,1,1,4,5,3,3,3,3,3,5,1,2,1,3,3,3,2,True,True,True,True,False,True,True
11,11469,13,0,61.32,83.70599,217.38104,4.063548,3557.184297800064,1,1,4,1,1,6,6,3,5,3,3,3,5,5,1,3,2,2,3,4,1,False,True,False,False,True,False,False
12,11469,14,0,61.033997,83.462,478.84932,3.114226,2966.504353761673,4,4,1,1,6,1,6,5,5,5,5,5,5,3,3,3,1,1,3,3,1,True,True,True,False,True,False,True
13,11469,15,0,63.444,85.348,419.966976,5.504192,1950.1436505317688,4,1,4,1,4,6,4,3,5,3,5,3,5,3,2,2,2,2,3,2,3,False,False,True,False,True,True,True
14,11469,16,0,54.064,78.17,312.864656,2.126444,2014.142320394516,4,6,1,4,1,1,1,5,3,3,3,3,5,3,1,3,2,3,3,3,1,True,True,True,False,False,True,False
15,11469,17,0,55.048,79.395996,274.035664,2.422312,1803.4144570827484,4,1,6,1,6,1,1,3,5,5,3,3,5,3,2,2,2,3,1,4,3,False,False,True,False,False,False,True
16,11469,19,0,60.28,82.826,272.202984,2.840554,1773.357500076294,4,4,1,1,6,6,6,3,5,5,3,5,3,3,1,2,2,3,1,1,1,False,False,True,True,True,True,True
17,2526,20,0,55.205997,78.974,157.198864,2.31415,3620.333999633789,1,1,6,4,4,6,1,3,3,3,5,3,3,3,3,1,2,1,1,1,3,False,True,False,True,False,False,False
18,2526,21,0,63.809998,85.509995,567.24736,6.276678,3156.739038705826,4,4,6,1,1,4,6,5,5,5,5,3,5,5,3,3,1,3,1,2,3,True,False,True,False,True,True,True
19,2526,22,0,64.759995,86.25,603.902848,6.650814,2592.824154138565,6,4,4,4,4,6,6,5,3,5,3,3,3,3,2,1,2,1,2,2,3,False,False,True,True,True,True,True
20,13492,24,0,65.301994,86.79399,656.137088,5.418676,3071.770128965378,6,4,4,4,6,6,6,5,5,3,3,5,5,3,3,2,1,2,1,3,2,False,True,False,True,True,False,True
20,23693,25,0,61.982,84.24,397.742592,5.234084,2074.2945477962494,4,1,4,1,1,6,4,3,3,3,5,5,5,5,3,2,1,2,2,2,3,False,False,False,False,True,True,True
