0,13639,0,0,67.147995,87.576,248.007392,2.54093,8886.290992975235,1,4,4,4,1,4,4,5,5,3,3,5,5,5,3,3,3,2,2,1,1,True,False,False,True,False,True,True
1,13639,1,0,71.376,90.274,471.233072,5.043038,11683.645331859589,4,6,4,6,4,6,4,5,3,3,5,5,3,5,1,1,2,2,3,4,2,True,False,False,True,False,False,False
2,13639,2,0,70.838,89.99,559.954448,5.924652,15926.765498638151,4,6,6,6,4,1,6,5,5,5,5,3,5,3,3,1,2,1,2,2,3,False,True,True,False,True,False,True
3,13639,3,0,70.946,90.2,388.503888,7.200872,9236.205003261566,1,6,1,1,4,4,6,3,3,5,3,3,5,3,1,2,1,2,3,4,3,False,False,True,True,False,True,True
4,13639,4,0,67.902,88.05399,238.189976,5.037182,7436.995937347412,1,1,1,1,4,4,6,5,3,5,3,3,5,3,3,3,1,2,1,3,2,True,True,False,True,True,True,True
5,13639,5,0,68.136,88.451996,344.695064,2.980218,10916.76622056961,4,4,4,1,4,4,1,3,3,5,3,5,5,5,1,3,2,2,3,3,1,True,False,True,True,True,False,False
6,13639,6,0,63.507996,85.076,318.682592,2.342028,12107.596603155136,6,1,4,6,1,1,4,3,3,5,3,3,3,3,2,2,1,1,2,4,1,True,False,True,True,True,False,False
7,13639,7,0,71.446,90.380005,358.070368,3.78588,9451.9058573246,1,4,6,6,6,6,6,5,5,5,3,5,5,3,3,1,3,2,3,2,1,False,True,False,False,False,True,False
8,13639,8,0,71.768,90.59,439.84992,6.770986,11038.134996891022,1,4,4,4,6,6,6,5,5,3,3,3,5,5,2,3,1,3,2,2,3,False,True,False,True,False,False,True
9,13639,9,0,69.764,89.285995,332.017488,4.625006,8741.474928379059,1,6,4,4,4,1,6,5,3,3,5,3,5,5,2,2,1,3,3,4,2,False,False,True,False,False,False,True
11,13639,11,0,67.218,87.592,239.045792,3.62107,8159.316975355148,1,6,4,4,1,1,4,5,3,3,3,3,3,5,1,2,1,3,3,3,2,True,True,True,True,False,True,True
13,13639,13,0,68.40399,88.27599,217.38104,4.063548,5964.565892457962,1,1,4,1,1,6,6,3,5,3,3,3,5,5,1,3,2,2,3,4,1,False,True,False,False,True,False,False
14,13639,14,0,68.630005,88.492,478.84932,3.114226,16266.5063893795,4,4,1,1,6,1,6,5,5,5,5,5,5,3,3,3,1,1,3,3,1,True,True,True,False,True,False,True
15,13639,15,0,70.88,90.196,419.966976,5.504192,11210.8347530365,4,1,4,1,4,6,4,3,5,3,5,3,5,3,2,2,2,2,3,2,3,False,False,True,False,True,True,True
16,13639,16,0,62.654,84.712,312.864656,2.126444,11384.82711148262,4,6,1,4,1,1,1,5,3,3,3,3,5,3,1,3,2,3,3,3,1,True,True,True,False,False,True,False
17,13639,17,0,64.082,85.70799,274.035664,2.422312,9249.77580332756,4,1,6,1,6,1,1,3,5,5,3,3,5,3,2,2,2,3,1,4,3,False,False,True,False,False,False,True
19,13639,19,0,66.86,87.187996,272.202984,2.840554,8232.769741296768,4,4,1,1,6,6,6,3,5,5,3,5,3,3,1,2,2,3,1,1,1,False,False,True,True,True,True,True
20,13670,20,0,62.592,84.404,157.198864,2.31415,8067.230979204178,1,1,6,4,4,6,1,3,3,3,5,3,3,3,3,1,2,1,1,1,3,False,True,False,True,False,False,False
21,13670,21,0,70.892,89.936,567.24736,6.276678,18513.775305509567,4,4,6,1,1,4,6,5,5,5,5,3,5,5,3,3,1,3,1,2,3,True,False,True,False,True,True,True
22,13670,22,0,71.729996,90.518,603.902848,6.650814,15660.362885713575,6,4,4,4,4,6,6,5,3,5,3,3,3,3,2,1,2,1,2,2,3,False,False,True,True,True,True,True
24,13670,24,0,71.451996,90.392,656.137088,5.418676,17870.928720474243,6,4,4,4,6,6,6,5,5,3,3,5,5,3,3,2,1,2,1,3,2,False,True,False,True,True,False,True
25,13670,25,0,68.986,88.658005,397.742592,5.234084,12355.38228225708,4,1,4,1,1,6,4,3,3,3,5,5,5,5,3,2,1,2,2,2,3,False,False,False,False,True,True,True
26,13670,26,0,70.675995,89.862,498.627512,5.091202,14395.78762125969,6,6,1,4,4,4,6,5,5,5,3,3,3,5,1,2,1,2,1,4,2,True,False,True,False,False,True,False
27,13670,27,0,63.982,85.53,312.048416,2.543606,10855.742090702057,4,1,1,4,6,1,1,3,3,5,3,3,3,5,2,2,3,2,3,1,3,True,True,True,True,False,False,False
28,13670,28,0,66.284,87.116,387.278416,3.040352,14390.807502031326,4,4,4,4,1,6,1,5,3,3,3,5,3,5,3,1,1,1,3,2,3,True,False,False,False,True,True,True
29,13670,29,0,71.438,90.27,496.667936,6.673668,14791.00283741951,4,4,6,1,1,4,6,5,3,3,5,5,3,5,1,3,3,1,2,3,3,True,True,False,False,True,True,True
30,13670,30,0,62.404,84.294,284.825144,2.255846,10386.363816738129,4,6,4,1,1,1,1,3,3,3,5,5,3,5,2,1,3,3,3,3,3,False,False,False,True,False,True,False
31,13670,31,0,65.81,86.45599,372.74928,2.60111,12501.574314832687,6,6,6,4,4,1,6,3,5,5,5,3,3,5,2,1,1,1,1,4,1,False,True,True,False,True,False,False
32,13670,32,0,61.878,83.514,362.144848,2.226888,14783.547813415527,6,4,1,1,1,1,4,3,5,5,5,5,5,5,2,3,1,3,1,1,1,True,True,True,True,False,True,False
34,13670,34,0,66.632,87.194,356.789592,2.660774,12001.288573741913,4,6,4,1,4,1,6,5,5,3,3,3,3,5,1,3,2,3,1,2,1,True,False,False,True,True,False,True
35,13670,35,0,69.624,89.308,258.279648,4.75999,8431.404518604279,1,1,4,4,4,4,6,5,5,3,5,5,5,3,2,3,2,2,1,2,2,False,False,True,True,True,True,True
36,13670,36,0,60.427998,82.81,123.557072,1.994792,6851.872688531876,1,1,4,4,1,1,1,3,3,5,5,5,5,3,1,2,2,3,2,1,1,True,False,False,False,True,False,False
37,13670,37,0,71.2,90.368,456.181872,4.5059,12906.21250963211,4,4,4,6,6,6,1,3,5,3,3,3,5,5,1,3,1,3,3,4,1,False,True,True,True,False,True,True
38,13670,38,0,70.372,89.722,300.807248,3.686242,8584.42006778717,1,4,4,6,6,6,6,5,3,3,3,5,5,5,3,1,2,1,3,2,1,False,True,True,True,False,True,False
39,13670,39,0,68.86,88.694,615.239544,4.327824,16714.2924349308,6,6,4,1,4,1,4,5,5,5,5,3,5,5,3,1,1,3,3,4,3,False,False,True,True,False,False,False
40,13671,40,0,66.496,87.182,308.243728,2.280828,10804.398646354675,4,4,4,6,4,4,1,3,5,3,3,3,5,5,1,2,3,3,1,1,1,True,True,False,True,False,False,False
41,13671,41,0,70.492004,89.79199,548.916032,4.677716,16302.966284275057,6,6,6,4,4,4,6,5,5,3,5,3,3,5,1,3,3,1,1,2,2,True,False,False,False,True,False,True
43,13671,43,0,64.92799,85.731995,174.466408,2.642576,7446.188642501831,1,1,6,1,1,1,6,5,3,3,5,5,3,3,2,3,3,3,2,4,1,False,True,True,True,True,True,False
44,13671,44,0,69.972,89.42799,459.717952,4.466374,15189.433942317964,4,1,4,6,6,1,4,3,3,5,3,3,5,5,3,1,2,3,2,2,3,True,False,True,True,False,True,False
45,13671,45,0,67.836,88.26599,319.619712,3.054844,9050.51144194603,4,4,1,6,4,4,1,3,5,5,3,5,3,3,1,1,2,3,3,2,3,False,True,False,False,False,False,True
46,13671,46,0,69.536,89.136,421.120936,2.936506,15576.493947982788,4,6,6,1,4,4,6,3,5,3,3,5,3,3,2,2,3,1,3,1,1,True,True,True,True,True,True,False
47,13671,47,0,66.638,87.26,176.596208,3.02507,6190.183207988739,1,1,6,4,4,6,1,3,5,3,5,3,5,3,2,1,1,3,1,2,2,False,False,True,False,True,True,True
48,13671,48,0,66.888,87.58,377.786448,3.101004,13689.34708571434,4,1,6,1,1,4,1,5,5,5,5,5,3,3,3,1,1,2,3,4,2,True,False,False,False,True,False,True
49,13671,49,0,55.975998,79.11,129.308584,1.912162,5885.623209953308,1,1,6,1,1,1,1,5,3,3,3,5,3,3,3,3,2,2,1,2,1,False,True,False,True,False,True,False
50,13671,50,0,67.675995,88.088,464.058784,3.615702,13567.238310337068,6,4,4,1,4,6,1,5,3,3,5,3,3,5,2,2,1,2,1,3,3,False,True,False,False,False,True,True
52,13671,52,0,69.92,89.341995,295.171592,5.093362,7527.387584686279,1,1,4,1,4,4,6,5,5,3,5,3,5,3,1,2,3,2,3,3,2,True,True,False,False,False,False,True
53,13671,53,0,71.792,90.464,489.887616,5.592788,12330.506562948229,6,1,6,6,6,6,4,3,3,5,5,3,3,5,1,3,2,1,3,2,3,False,False,True,False,True,False,True
54,13671,54,0,70.01199,89.34999,300.549504,3.60901,9618.291112422943,1,4,4,4,4,6,4,5,5,5,3,5,3,3,3,2,3,1,2,3,1,True,False,False,True,True,False,True
55,13671,55,0,73.276,91.618,623.952544,8.258852,11240.537171125412,6,1,6,6,6,6,6,3,5,3,3,5,5,3,1,3,2,3,3,4,3,False,False,False,False,False,True,True
56,13671,56,0,72.552,91.09799,536.023328,7.175198,15505.579267263412,4,6,4,6,1,6,6,3,5,5,3,5,3,5,1,2,1,3,3,4,3,True,True,True,True,False,True,False
57,13671,57,0,69.42999,89.082,420.508072,4.385922,15762.576707839966,4,6,6,1,4,4,4,3,5,3,3,5,3,5,3,1,1,1,1,4,2,True,True,False,True,False,True,False
58,13671,58,0,71.343994,90.32199,393.802208,7.009668,9803.46424984932,1,4,4,4,1,6,6,5,3,5,3,3,5,5,2,1,3,1,2,4,3,False,False,False,False,False,True,False
60,13673,60,0,61.635998,83.67799,283.662008,2.383286,10153.943713188171,4,6,1,1,1,1,1,3,5,5,5,3,3,5,1,3,2,2,1,4,3,False,False,True,True,True,True,True
61,13673,61,0,66.36,86.87399,455.452864,5.015874,12636.60130906105,4,6,1,1,1,1,6,5,3,5,3,5,5,5,2,2,3,2,1,2,3,False,True,False,False,False,False,False
62,13673,62,0,69.684006,89.287994,432.539184,3.123406,11687.05491065979,6,4,6,6,4,4,4,5,3,5,3,3,5,3,1,1,3,2,2,2,1,False,False,True,False,False,True,True
63,13673,63,0,66.591995,87.458,428.925456,2.53057,14649.181136846542,6,6,6,6,6,4,1,5,5,3,5,3,5,5,1,2,3,1,1,1,3,True,True,False,False,True,True,True
64,13673,64,0,69.14,89.074,434.357704,3.049444,15225.681047916412,4,6,1,6,6,4,4,5,3,5,5,5,5,5,3,1,1,3,1,2,1,True,True,True,True,False,False,True
65,13673,65,0,71.24,90.142,487.77392,5.372776,12406.496591806412,4,6,4,4,1,6,6,5,5,3,5,5,3,3,1,2,2,3,2,4,2,False,False,False,False,True,False,False
66,13673,66,0,66.414,87.45,255.965408,2.655962,7631.174099445343,1,4,6,6,6,1,1,5,3,3,5,5,3,5,1,3,1,1,3,2,3,False,False,True,False,True,False,False
67,13673,67,0,71.77,90.73599,538.864,4.978844,15811.312096834185,4,6,6,6,6,6,4,5,5,5,5,5,5,3,1,3,3,1,2,1,3,False,True,True,True,True,False,True
68,13673,68,0,67.67799,87.95599,357.215696,2.858142,12243.080901145937,6,4,4,1,6,1,6,3,3,5,5,3,5,5,1,2,2,2,2,3,1,True,True,True,False,True,True,False
69,13673,69,0,68.341995,88.243996,412.251664,2.635236,14000.28297662735,4,4,6,4,4,1,4,5,3,3,5,5,3,3,2,3,3,3,1,3,1,True,False,False,False,True,True,True
70,13673,70,0,64.9,86.065994,300.976176,2.655918,8514.820375680923,4,6,1,4,6,1,6,5,5,3,5,3,5,5,1,1,2,1,2,1,1,False,False,True,True,False,True,False
71,13673,71,0,71.326,90.176,520.020632,6.193662,13868.184290647509,4,1,6,1,6,4,6,5,3,5,3,3,3,5,2,1,2,1,2,3,3,True,True,False,True,True,True,False
72,13673,72,0,63.205997,84.537994,348.334736,2.33319,13835.991273641586,4,4,4,1,1,1,4,5,5,3,5,3,3,5,3,1,1,1,3,3,1,True,True,True,False,False,True,False
73,13673,73,0,70.81,89.937996,553.820984,5.562284,14751.297835826874,6,1,1,6,4,6,4,3,3,3,3,5,3,5,3,1,1,2,2,3,3,False,True,True,True,False,True,False
74,13673,74,0,70.224,89.582,294.52688,4.148054,9524.36223268509,1,6,6,4,4,4,4,5,3,5,5,5,5,5,1,1,3,3,1,2,2,True,True,False,True,True,True,True
75,13673,75,0,68.234,88.404,552.227952,3.983084,16794.46391916275,6,6,4,1,6,1,6,5,3,3,3,5,5,3,2,2,2,1,2,1,2,True,False,True,False,True,False,False
76,13673,76,0,68.84,89.094,423.269392,3.298194,15337.486072301865,4,6,6,6,1,4,1,3,5,5,5,3,3,5,3,1,3,2,3,3,3,False,True,True,False,False,True,True
77,13673,77,0,70.714005,90.023994,522.23792,4.717888,14519.645530223846,6,6,4,4,6,4,6,3,3,3,5,3,3,3,2,1,3,1,2,3,2,False,True,True,True,True,False,False
78,13673,78,0,63.427998,85.20799,161.816176,3.461656,7676.950502872467,1,1,1,1,1,4,1,5,3,3,5,5,3,5,3,2,1,3,1,4,3,True,True,False,True,False,True,True
79,13673,79,0,68.222,88.246,375.403632,3.411496,11152.253906965256,4,6,4,6,4,1,4,3,3,5,3,3,5,5,2,1,2,2,2,3,2,False,False,True,False,False,False,False
80,13677,80,0,64.7,85.922,239.430752,2.189662,8959.736467599869,1,6,1,4,1,4,1,5,5,3,3,5,3,5,2,3,3,3,3,1,1,False,False,False,True,False,True,True
81,13677,81,0,62.079998,84.296,229.517488,2.03706,9059.481370449066,1,6,6,6,6,1,1,5,5,5,5,5,3,5,1,3,1,1,1,2,1,True,False,True,True,True,False,False
82,13677,82,0,70.114,89.76399,444.901912,5.345782,13895.474249362946,4,6,1,1,4,4,4,3,3,5,5,3,3,3,1,3,1,2,3,3,3,True,True,False,True,False,False,True
83,13677,83,0,69.276,89.12399,479.50224,3.176614,16589.343904018402,6,6,6,4,1,4,1,3,3,3,3,5,5,3,2,3,2,3,3,3,2,False,True,False,True,False,True,True
84,13677,84,0,68.212,88.257996,246.474624,2.898676,7372.698107481003,1,1,6,6,6,4,1,3,3,3,5,3,3,3,2,1,3,3,2,2,1,True,True,False,False,True,True,False
85,13677,85,0,67.746,88.05399,284.5666,3.431854,9351.244310617449,4,1,4,1,4,6,1,3,3,3,5,3,3,5,1,3,2,3,2,3,1,True,False,True,True,True,True,False
