0,13457,0,0,67.332,87.468,248.007392,2.54093,9104.02740931511,1,4,4,4,1,4,4,5,5,3,3,5,5,5,3,3,3,2,2,1,1,True,False,False,True,False,True,True
1,13457,1,0,71.231995,90.19,471.233072,5.043038,11996.116520643234,4,6,4,6,4,6,4,5,3,3,5,5,3,5,1,1,2,2,3,4,2,True,False,False,True,False,False,False
2,13457,2,0,70.703995,90.002,559.954448,5.924652,16393.61585187912,4,6,6,6,4,1,6,5,5,5,5,3,5,3,3,1,2,1,2,2,3,False,True,True,False,True,False,True
3,13457,3,0,71.318,90.158,388.503888,7.200872,9701.089037895204,1,6,1,1,4,4,6,3,3,5,3,3,5,3,1,2,1,2,3,4,3,False,False,True,True,False,True,True
4,13457,4,0,67.188,87.645996,238.189976,5.037182,8191.352895975113,1,1,1,1,4,4,6,5,3,5,3,3,5,3,3,3,1,2,1,3,2,True,True,False,True,True,True,True
5,13457,5,0,67.968,88.282,344.695064,2.980218,11098.741796016691,4,4,4,1,4,4,1,3,3,5,3,5,5,5,1,3,2,2,3,3,1,True,False,True,True,True,False,False
6,13457,6,0,63.781998,84.992,318.682592,2.342028,12386.769983768463,6,1,4,6,1,1,4,3,3,5,3,3,3,3,2,2,1,1,2,4,1,True,False,True,True,True,False,False
7,13457,7,0,71.507996,90.366,358.070368,3.78588,9683.407302618029,1,4,6,6,6,6,6,5,5,5,3,5,5,3,3,1,3,2,3,2,1,False,True,False,False,False,True,False
8,13457,8,0,71.838,90.59599,439.84992,6.770986,11414.520509719849,1,4,4,4,6,6,6,5,5,3,3,3,5,5,2,3,1,3,2,2,3,False,True,False,True,False,False,True
9,13457,9,0,69.658,89.257996,332.017488,4.625006,8976.038009166718,1,6,4,4,4,1,6,5,3,3,5,3,5,5,2,2,1,3,3,4,2,False,False,True,False,False,False,True
11,13457,11,0,67.292,87.67,239.045792,3.62107,8511.775603055954,1,6,4,4,1,1,4,5,3,3,3,3,3,5,1,2,1,3,3,3,2,True,True,True,True,False,True,True
13,13457,13,0,68.296,88.356,217.38104,4.063548,7345.351538181305,1,1,4,1,1,6,6,3,5,3,3,3,5,5,1,3,2,2,3,4,1,False,True,False,False,True,False,False
14,13457,14,0,68.67799,88.632,478.84932,3.114226,16671.90900874138,4,4,1,1,6,1,6,5,5,5,5,5,5,3,3,3,1,1,3,3,1,True,True,True,False,True,False,True
15,13457,15,0,71.164,90.156,419.966976,5.504192,11436.12733888626,4,1,4,1,4,6,4,3,5,3,5,3,5,3,2,2,2,2,3,2,3,False,False,True,False,True,True,True
16,13457,16,0,62.659996,84.502,312.864656,2.126444,11609.964050769806,4,6,1,4,1,1,1,5,3,3,3,3,5,3,1,3,2,3,3,3,1,True,True,True,False,False,True,False
17,13457,17,0,64.056,85.762,274.035664,2.422312,9414.44294643402,4,1,6,1,6,1,1,3,5,5,3,3,5,3,2,2,2,3,1,4,3,False,False,True,False,False,False,True
19,13457,19,0,66.799995,87.26599,272.202984,2.840554,8389.513632059097,4,4,1,1,6,6,6,3,5,5,3,5,3,3,1,2,2,3,1,1,1,False,False,True,True,True,True,True
20,13456,20,0,62.252,84.086,157.198864,2.31415,5553.4788019657135,1,1,6,4,4,6,1,3,3,3,5,3,3,3,3,1,2,1,1,1,3,False,True,False,True,False,False,False
21,13456,21,0,70.512,89.776,567.24736,6.276678,19121.862079143524,4,4,6,1,1,4,6,5,5,5,5,3,5,5,3,3,1,3,1,2,3,True,False,True,False,True,True,True
22,13456,22,0,71.656,90.53,603.902848,6.650814,15476.952369213104,6,4,4,4,4,6,6,5,3,5,3,3,3,3,2,1,2,1,2,2,3,False,False,True,True,True,True,True
24,13456,24,0,71.776,90.649994,656.137088,5.418676,18818.854012727737,6,4,4,4,6,6,6,5,5,3,3,5,5,3,3,2,1,2,1,3,2,False,True,False,True,True,False,True
25,13456,25,0,68.31,88.574005,397.742592,5.234084,12103.979422092438,4,1,4,1,1,6,4,3,3,3,5,5,5,5,3,2,1,2,2,2,3,False,False,False,False,True,True,True
26,13456,26,0,70.74,89.925995,498.627512,5.091202,15065.258898735046,6,6,1,4,4,4,6,5,5,5,3,3,3,5,1,2,1,2,1,4,2,True,False,True,False,False,True,False
27,13456,27,0,64.843994,86.118,312.048416,2.543606,11295.481917858124,4,1,1,4,6,1,1,3,3,5,3,3,3,5,2,2,3,2,3,1,3,True,True,True,True,False,False,False
28,13456,28,0,66.414,87.259995,387.278416,3.040352,15522.852085113524,4,4,4,4,1,6,1,5,3,3,3,5,3,5,3,1,1,1,3,2,3,True,False,False,False,True,True,True
29,13456,29,0,71.406,90.35,496.667936,6.673668,14600.60060954094,4,4,6,1,1,4,6,5,3,3,5,5,3,5,1,3,3,1,2,3,3,True,True,False,False,True,True,True
30,13456,30,0,62.449997,84.329994,284.825144,2.255846,10437.591015815737,4,6,4,1,1,1,1,3,3,3,5,5,3,5,2,1,3,3,3,3,3,False,False,False,True,False,True,False
31,13456,31,0,65.804,86.479996,372.74928,2.60111,12964.117100954056,6,6,6,4,4,1,6,3,5,5,5,3,3,5,2,1,1,1,1,4,1,False,True,True,False,True,False,False
32,13456,32,0,62.041996,83.614,362.144848,2.226888,15896.998680114746,6,4,1,1,1,1,4,3,5,5,5,5,5,5,2,3,1,3,1,1,1,True,True,True,True,False,True,False
34,13456,34,0,66.32,86.946,356.789592,2.660774,12711.673159360886,4,6,4,1,4,1,6,5,5,3,3,3,3,5,1,3,2,3,1,2,1,True,False,False,True,True,False,True
35,13456,35,0,69.259995,89.138,258.279648,4.75999,7302.865326881409,1,1,4,4,4,4,6,5,5,3,5,5,5,3,2,3,2,2,1,2,2,False,False,True,True,True,True,True
36,13456,36,0,59.878,82.354004,123.557072,1.994792,4757.528916597366,1,1,4,4,1,1,1,3,3,5,5,5,5,3,1,2,2,3,2,1,1,True,False,False,False,True,False,False
37,13456,37,0,71.416,90.308,456.181872,4.5059,12855.153710842133,4,4,4,6,6,6,1,3,5,3,3,3,5,5,1,3,1,3,3,4,1,False,True,True,True,False,True,True
38,13456,38,0,70.397995,89.703995,300.807248,3.686242,8540.197717666626,1,4,4,6,6,6,6,5,3,3,3,5,5,5,3,1,2,1,3,2,1,False,True,True,True,False,True,False
39,13456,39,0,69.063995,88.75,615.239544,4.327824,17650.38802075386,6,6,4,1,4,1,4,5,5,5,5,3,5,5,3,1,1,3,3,4,3,False,False,True,True,False,False,False
40,13455,40,0,66.312,87.026,308.243728,2.280828,10577.254494667051,4,4,4,6,4,4,1,3,5,3,3,3,5,5,1,2,3,3,1,1,1,True,True,False,True,False,False,False
41,13455,41,0,70.584,89.892,548.916032,4.677716,15849.091623544691,6,6,6,4,4,4,6,5,5,3,5,3,3,5,1,3,3,1,1,2,2,True,False,False,False,True,False,True
43,13455,43,0,64.659996,85.785995,174.466408,2.642576,6960.356341600418,1,1,6,1,1,1,6,5,3,3,5,5,3,3,2,3,3,3,2,4,1,False,True,True,True,True,True,False
44,13455,44,0,69.918,89.276,459.717952,4.466374,14659.985357284546,4,1,4,6,6,1,4,3,3,5,3,3,5,5,3,1,2,3,2,2,3,True,False,True,True,False,True,False
45,13455,45,0,67.726,88.256,319.619712,3.054844,8685.100410938263,4,4,1,6,4,4,1,3,5,5,3,5,3,3,1,1,2,3,3,2,3,False,True,False,False,False,False,True
46,13455,46,0,69.631996,89.256,421.120936,2.936506,15181.303479909897,4,6,6,1,4,4,6,3,5,3,3,5,3,3,2,2,3,1,3,1,1,True,True,True,True,True,True,False
47,13455,47,0,66.282,87.14,176.596208,3.02507,5773.18785238266,1,1,6,4,4,6,1,3,5,3,5,3,5,3,2,1,1,3,1,2,2,False,False,True,False,True,True,True
48,13455,48,0,66.703995,87.577995,377.786448,3.101004,13378.356179475784,4,1,6,1,1,4,1,5,5,5,5,5,3,3,3,1,1,2,3,4,2,True,False,False,False,True,False,True
49,13455,49,0,56.37,79.25,129.308584,1.912162,5524.138494491577,1,1,6,1,1,1,1,5,3,3,3,5,3,3,3,3,2,2,1,2,1,False,True,False,True,False,True,False
